,danceability,duration,end_of_fade_in,energy,key,loudness,mode,start_of_fade_out,tempo,time_signature,artist_familiarity,artist_hotttnesss,artist_latitude,artist_location,artist_longitude,artist_name,release,song_hotttnesss,title,year
781742,0.0,274.70322,0.0,0.0,2,-4.423,1,272.701,144.332,4,0.859513992879,0.812307796139,,"Berkeley, CA",,Green Day,East Jesus Nowhere,0.752380126879,East Jesus Nowhere (Album Version),0
781948,0.0,134.24281,1.071,0.0,11,-21.42,0,134.243,124.176,4,0.432839367307,0.366905852789,,,,John Frizzell,Whiteout : Music from The Original Motion Picture,0.215080318509,Whiteout Main On Ends,2009
782122,0.0,924.00281,1.048,0.0,5,-9.69,1,914.268,138.607,4,0.522860138254,0.365247218514,,,,Ustad Nusrat Fateh Ali Khan,Mele Ne Vichhar Jana Vol. 91,,Nit Khair Mangan Sohnia Main Teri,0
783430,0.0,239.69914,0.0,0.0,3,-7.531,1,232.658,146.83,4,0.842673051097,0.872838920624,,"Atlanta, GA",,T.I.,What You Know,,What You Know (Amended Acapella),0
783576,0.0,305.71057,0.0,0.0,9,-7.34,1,293.274,95.959,4,0.850789988555,0.838095532425,40.23447,"Freehold, NJ",-74.29504,Bruce Springsteen,Tracks,0.450762241641,Brothers Under The Bridges ('83),1998
783705,0.0,29.09995,0.296,0.0,10,-9.661,0,26.645,147.235,4,0.70747876636,0.699277460562,,,,Adam Sandler,They're All Gonna Laugh At You!,0.0,The Beating Of A High School Spanish Teacher (Album Version),0
784268,0.0,355.7873,1.021,0.0,0,-12.557,0,334.106,72.499,4,0.826918904058,0.664676434343,,"London, England",,Queen,The Singles Collection,,Bohemian Rhapsody (2008 Digital Remaster),0
784520,0.0,267.54567,0.241,0.0,4,-11.821,1,257.608,88.477,1,0.86652031981,0.766545450757,,,,Michael Jackson,HIStory - PAST_ PRESENT AND FUTURE - Book I,0.636150459314,"Childhood (Theme From ""Free Willy 2"")",1995
784617,0.0,137.24689,0.16,0.0,2,-10.001,0,131.448,134.874,4,0.875047712827,0.733839466218,51.50632,"London, England",-0.12714,The Rolling Stones,Metamorphosis,,Try A Little Harder,1975
784989,0.0,250.5922,0.391,0.0,2,-6.018,1,247.948,169.28,4,0.871010615313,0.879236744738,,"St. Joseph, MO",,Eminem,Mockingbird,,Mockingbird,2004
785632,0.0,232.07138,0.157,0.0,6,-8.865,0,220.206,107.822,3,0.737437395434,0.663686475969,,"Charlemagne, Quebec, Canada",,Céline Dion,A New Day Has Come,0.527818136556,Aún Existe Amor,2002
785790,0.0,421.32853,2.978,0.0,5,-12.449,1,409.356,131.76,4,0.654215192837,0.439107778089,,"Lyallpur, Pakistan",,Ustad Nusrat Fateh Ali Khan,King Khan Vol. 93,,Sanware Tere Bin Jiya (Remix),0
786247,0.0,238.07955,0.194,0.0,2,-15.076,1,232.397,115.264,4,0.826163133508,0.545958551676,33.24397,"Barnwell, SC",-81.36573,James Brown,And I Do Just What I Want,,Nature_ Part 1,0
786728,0.0,358.76526,0.0,0.0,6,-7.175,0,358.765,110.476,4,0.842673051097,0.872838920624,,"Atlanta, GA",,T.I.,Urban Legend,,Limelight (Featuring P$C and Big Kuntry) (Explicit Screwed Version),2004
786990,0.0,1814.85669,0.177,0.0,0,-18.245,1,1811.296,89.905,3,0.522860138254,0.365247218514,,,,Ustad Nusrat Fateh Ali Khan,Sufi Qawwali Vol.64,,Main Neewan Mera Murshad Ucha,0
787030,0.0,245.21098,0.063,0.0,10,-7.879,1,229.75,119.035,3,0.821841171811,0.840963346455,,British Columbia,,Michael Bublé,Crazy Love,,Hold On (Album Version),2009
787392,0.0,348.39465,0.0,0.0,9,-3.799,0,339.342,168.948,4,0.886183647684,0.852677055416,,"St. Joseph, MO",,Eminem,Encore,,Yellow Brick Road,2004
787473,0.0,172.87791,6.02,0.0,9,-17.056,1,165.396,227.578,3,0.70747876636,0.699277460562,,,,Adam Sandler,What The Hell Happened To Me?,,Joining The Cult (Album Version),1996
787535,0.0,164.67546,0.0,0.0,8,-7.733,1,160.729,131.394,4,0.831197177107,0.776167742324,,,,Weezer,Weezer,,Troublemaker,2008
787721,0.0,370.442,0.0,0.0,11,-9.952,0,370.442,124.181,4,0.902840760111,1.02125558749,,"Paris, France",,Daft Punk,Alive 2007,0.70178696541,One More Time / Aerodynamic,2007
787825,0.0,396.45995,0.432,0.0,0,-9.297,1,386.885,129.89,4,0.902840760111,1.02125558749,,"Paris, France",,Daft Punk,Around The World,0.537611638668,Around The World (Motorbass Vice Mix),1996
788576,0.0,380.21179,0.329,0.0,7,-3.221,0,369.964,141.941,4,0.852136186667,0.780334119573,,"Los Angeles, CA",,Metallica,Garage Inc.,0.747206213305,Sabbra Cadabra,1998
788609,0.0,137.06404,0.0,0.0,0,-12.765,0,130.473,150.19,4,0.817256939293,0.735208877747,,"Kingsland, AR",,Johnny Cash,I Walk The Line,,Straight A's In Love,1959
788681,0.0,397.7922,0.0,0.0,4,-4.67,1,397.792,137.903,3,0.929030287441,0.791500972758,54.31407,UK,-2.23001,Muse,HAARP [Live From Wembley Stadium] [Audio],0.66844897892,Knights Of  Cydonia [Live From Wembley Stadium],0
788760,0.0,244.92363,0.218,0.0,2,-13.279,1,236.373,113.591,4,0.843526543333,0.750311503248,,"Dublin, Ireland",,U2,The Joshua Tree,0.622561241472,Rise Up,2007
788904,0.0,168.48934,2.879,0.0,4,-15.865,1,160.908,84.935,5,0.817256292502,0.746403980181,,"Kingsland, AR",,Johnny Cash,Unearthed,0.560639317244,The Fourth Man In The Fire,2003
789371,0.0,216.5024,0.067,0.0,1,-7.228,1,211.557,159.725,4,0.835271500301,0.7417239014,41.08419,"Akron, OH",-81.51406,The Black Keys,Brothers,0.938885572751,The Go Getter,2010
789494,0.0,159.11138,2.891,0.0,9,-12.207,1,151.684,138.577,1,0.817256939293,0.746403980181,,"Kingsland, AR",,Johnny Cash,Murder,0.580178217842,The Sound Of Laughter,1995
789506,0.0,242.96444,2.717,0.0,7,-7.325,1,227.399,150.166,4,0.934935267398,0.787005468689,40.71455,"New York, New York",-74.00712,Mariah Carey,Merry Christmas,0.655717097545,All I Want For Christmas Is You,1994
789968,0.0,150.46485,0.276,0.0,5,-9.47,1,147.365,103.482,4,0.826163133508,0.542922559397,33.24397,"Barnwell, SC",-81.36573,James Brown,The Singles Volume 5: 1967-1969 (E),,In The Middle,0
789991,0.0,177.18812,0.171,0.0,2,-14.975,1,167.294,57.452,4,0.80807690374,0.668671178568,,"Albany, GA",,Ray Charles,Anthology Of Great Works 1949-1955,,Baby_ Won't You Please Come Home?,0
790565,0.0,284.42077,0.0,0.0,7,-5.168,1,279.197,157.894,4,0.842673051097,0.872838920624,,"Atlanta, GA",,T.I.,Urban Legend,0.323536818818,ASAP (Explicit Album Version),2004
791378,0.0,136.51546,0.363,0.0,10,-4.693,0,134.38,96.014,4,0.859513992879,0.812307796139,,"Berkeley, CA",,Green Day,Know Your Enemy,0.612815435216,Lights Out (Non-Album Track),2009
791380,0.0,152.37179,0.177,0.0,11,-5.447,1,145.99,121.979,4,0.859513992879,0.796139405898,,"Berkeley, CA",,Green Day,Shenanigans,0.64468777796,Tired Of Waiting For You (Album Version),2002
791849,0.0,304.84853,2.99,0.0,2,-3.876,1,300.716,128.009,4,0.929030287441,0.750426551019,54.31407,UK,-2.23001,Muse,Uprising,1.0,Uprising,0
792540,0.0,166.63465,0.0,0.0,9,-13.932,1,160.589,89.614,4,0.817256939293,0.735208877747,,"Kingsland, AR",,Johnny Cash,Hello_ I'm Johnny Cash,,I've Got A Thing About Trains,1970
792618,0.0,268.93016,0.234,0.0,0,-7.879,1,256.401,114.666,4,0.850789988555,0.838095532425,40.23447,"Freehold, NJ",-74.29504,Bruce Springsteen,The Essential Bruce Springsteen,,The Promised Land,1978
792749,0.0,97.07057,3.599,0.0,9,-15.918,1,91.254,128.002,4,0.70747876636,0.699277460562,,,,Adam Sandler,Stan And Judy's Kid,0.360370582712,Cool Guy 5 (Album Version),1999
792773,0.0,195.70893,0.0,0.0,0,-10.997,1,190.973,137.846,4,0.792550792008,0.689625248209,,"Glen Dale, WV",,Brad Paisley,Mud On The Tires,,Make A Mistake With Me,2003
792865,0.0,363.4673,0.0,0.0,10,-21.522,1,360.826,65.152,5,0.70747876636,0.699277460562,,,,Adam Sandler,Stan And Judy's Kid,0.327736683178,The Peeper (Album Version),1999
794699,0.0,205.322,0.0,0.0,8,-4.785,1,195.971,115.523,4,0.737437395434,0.663686475969,,"Charlemagne, Quebec, Canada",,Céline Dion,My Love Ultimate Essential Collection,0.58932771195,One Heart,2003
794997,0.0,145.94567,0.224,0.0,2,-11.272,1,141.166,76.047,5,0.70747876636,0.699277460562,,,,Adam Sandler,What The Hell Happened To Me?,0.507669472264,What The Hell Happened To Me? (Album Version),1996
795058,0.0,67.23873,0.176,0.0,3,-14.364,1,67.239,132.818,1,0.865136020736,0.687590402495,,"London, England",,Queen,A Night At The Opera,,Lazing On A Sunday Afternoon (1993 Digital Remaster),1975
795376,0.0,345.52118,0.0,0.0,5,-4.692,0,345.521,197.784,3,0.852136186667,0.780334119573,,"Los Angeles, CA",,Metallica,St. Anger,0.746923092829,My World (Explicit Version),2003
795683,0.0,97.88036,0.357,0.0,7,-23.094,1,93.722,108.051,1,0.644733306197,0.646207352339,41.26069,"Omaha, NE",-95.93995,Mannheim Steamroller,Renaissance Holiday,,Bouree - Praetorius,0
796266,0.0,217.52118,0.34,0.0,1,-5.58,1,209.879,189.636,4,0.902840573925,1.02125558749,,"Paris, France",,Daft Punk,Daft Club,0.634664051099,Aerodynamic (Slum Village Remix),2001
796725,0.0,229.04118,4.331,0.0,5,-12.042,1,216.607,87.203,3,0.825482552139,0.792990130445,,British Columbia,,Michael Bublé,Come Fly With Me,0.749317626687,Can't Help Falling In Love (Album Version) (Studio),2004
796732,0.0,453.40689,0.206,0.0,7,-8.019,0,446.189,111.366,4,0.814829656133,0.735765692951,51.50632,"London, England",-0.12714,The Rolling Stones,Rarities 1971-2003,,Miss You (Dance Version) (2005 Digital Remaster),0
797590,0.0,299.54567,8.423,0.0,9,-8.325,1,285.205,124.707,4,0.902840760111,1.02125558749,,"Paris, France",,Daft Punk,DIGITAL LOVE,,Digital Dub,2001
798023,0.0,239.35955,0.0,0.0,9,-5.814,1,227.794,121.289,4,0.902840760111,1.02125558749,,"Paris, France",,Daft Punk,Musique Vol 1,0.869008456249,Around The World (Radio Edit),1996
798991,0.0,419.86567,0.0,0.0,4,-9.963,0,415.341,206.422,4,0.84297210826,0.793412622763,,,,Jason Mraz,We Sing.  We Dance.  We Steal Things.,0.605753637786,Mudhouse/Gypsy MC [Live from Amsterdam],0
800209,0.0,203.33669,0.0,0.0,5,-7.706,0,198.96,92.349,7,0.825482552139,0.792990130445,,British Columbia,,Michael Bublé,Come Fly With Me,0.747821434364,Mack The Knife (Live Version),2004
800330,0.0,237.11302,0.363,0.0,4,-12.793,1,222.83,108.627,1,0.850789988555,0.838095532425,40.23447,"Freehold, NJ",-74.29504,Bruce Springsteen,Greatest Hits,0.713682004034,Atlantic City,1981
800766,0.0,57.7824,0.374,0.0,6,-27.846,0,57.782,133.936,1,0.432839367307,0.366905852789,,,,John Frizzell,Ghost Ship,0.0,How's It Going Up There?,2002
800942,0.0,342.30812,2.287,0.0,3,-15.862,1,338.204,78.324,5,0.691133728644,0.53105019318,,"New Orleans, LA",,Harry Connick_ Jr.,Come By Me,0.400039656955,Change Partners,1999
801469,0.0,167.81016,0.223,0.0,2,-7.274,1,157.344,142.869,1,0.814829656133,0.741242272469,51.50632,"London, England",-0.12714,The Rolling Stones,Rarities 1971-2003,,Let It Rock (2005 Digital Remaster),0
802097,0.0,264.64608,0.0,0.0,4,-6.545,0,256.174,99.999,4,0.887386080596,0.79114300239,34.05349,"Los Angeles, CA",-118.24532,Linkin Park,Road To Revolution: Live At Milton Keynes,0.617556618119,Breaking The Habit [Live At Milton Keynes],2008
802409,0.0,314.53995,0.0,0.0,0,-22.751,1,294.83,117.371,4,0.850789988555,0.838095532425,40.23447,"Freehold, NJ",-74.29504,Bruce Springsteen,The Ghost Of Tom Joad,0.559547242491,The Line,1995
803064,0.0,242.23302,6.2,0.0,7,-18.029,1,229.79,116.743,4,0.823688062527,0.807587096405,,"Freehold, NJ",,Bruce Springsteen,Tunnel Of Love,,Cautious Man,1987
803192,0.0,243.85261,7.628,0.0,0,-8.562,1,229.883,170.039,4,0.86652031981,0.899991594263,,,,Michael Jackson,Thriller 25 Super Deluxe Edition,,For All Time (unreleased track from the original Thriller sessions),0
803748,0.0,248.86812,0.583,0.0,3,-10.125,1,240.785,140.148,4,0.737437395434,0.663686475969,,"Charlemagne, Quebec, Canada",,Céline Dion,The Colour Of My Love,0.622514600943,Love Doesn't Ask Why,1993
804759,0.0,81.73669,0.351,0.0,10,-16.945,1,76.225,119.132,4,0.432839367307,0.366905852789,,,,John Frizzell,Beavis and Butt-Head Do America,,The ATF,1996
804960,0.0,145.76281,0.236,0.0,1,-11.245,1,138.733,42.561,4,0.759912526334,0.673207274956,,Washington,,Ray Charles,Blues Express,,I'm Sittin on the Top of the World,0
805122,0.0,265.35138,2.728,0.0,0,-9.405,1,255.385,65.286,3,0.934935267398,0.787005468689,40.71455,"New York, New York",-74.00712,Mariah Carey,Daydream,0.583401231014,When I Saw You,1995
805273,0.0,285.98812,0.0,0.0,3,-7.002,1,280.549,110.103,5,0.826918904058,0.664676434343,,"London, England",,Queen,Queen Rock Montreal,,Get Down Make Love (Live In Montreal),0
805419,0.0,1804.66893,1.103,0.0,1,-19.16,1,1793.591,99.875,3,0.522860138254,0.365247218514,,,,Ustad Nusrat Fateh Ali Khan,Marhaba Marhaba Vol. 11,,Aastana Hai Yeh Kis Shah-E-Zeshan Ka,0
805878,0.0,237.60934,0.0,0.0,10,-18.913,1,237.609,85.175,5,0.842332789509,0.747251065679,,"Kingsland, AR",,Johnny Cash,At Folsom Prison,,The Long Black Veil,1965
805970,0.0,32.91383,0.171,0.0,11,-10.711,0,32.914,199.767,3,0.70747876636,0.699277460562,,,,Adam Sandler,They're All Gonna Laugh At You!,0.634789672534,The Beating Of A High School Janitor (Album Version),0
806954,0.0,205.97506,0.229,0.0,9,-6.043,0,196.47,95.061,4,0.934935267398,0.787005468689,40.71455,"New York, New York",-74.00712,Mariah Carey,The Emancipation of Mimi,0.51596363072,Sprung,2005
807099,0.0,247.97995,0.067,0.0,0,-4.961,1,244.796,180.068,4,0.860508702678,0.778894735062,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,The Long Road,,Believe It Or Not (Album Version),2003
807366,0.0,164.23138,0.067,0.0,4,-5.545,1,157.112,166.876,1,0.850789988555,0.838095532425,40.23447,"Freehold, NJ",-74.29504,Bruce Springsteen,Tracks,,Ricky Wants A Man Of Her Own,1998
807558,0.0,277.86404,0.079,0.0,4,-7.276,1,266.234,81.268,4,0.84297210826,0.793412622763,,,,Jason Mraz,Mr. A-Z,0.417313802803,Please Don't Tell Her (Album Version),2005
808107,0.0,177.52771,0.467,0.0,11,-8.479,1,167.137,151.755,4,0.843526543333,0.825639110796,,"Dublin, Ireland",,U2,October,0.512253654303,A Celebration,1982
808290,0.0,421.43302,0.0,0.0,6,-10.047,1,404.869,126.11,4,0.902840760111,1.01049028868,,"Paris, France",,Daft Punk,Alive 2007,0.714088076076,Too Long / Steam Machine,2007
809930,0.0,114.36363,0.241,0.0,9,-14.626,0,105.25,157.982,4,0.804281468463,0.542922559397,,"Barnwell, SC",,James Brown,Cold Sweat Live,,I Can't Stand Myself (When You Touch Me),0
810135,0.0,213.36771,0.172,0.0,9,-11.069,1,204.161,116.52,5,0.865136020736,0.687590402495,,"London, England",,Queen,A Day At The Races,,Long Away (1993 Digital Remaster),1976
810214,0.0,322.19383,0.339,0.0,2,-10.489,1,312.053,112.62,3,0.827411365123,0.689625248209,,"Glen Dale, WV",,Brad Paisley,Mud On The Tires,0.560070588615,Farther Along,2003
810321,0.0,248.55465,0.072,0.0,2,-6.937,1,240.646,163.817,3,0.827411365123,0.689625248209,,"Glen Dale, WV",,Brad Paisley,5th Gear,0.843320348963,I'm Still A Guy,2007
810397,0.0,342.54322,0.0,0.0,5,-8.642,0,342.543,125.99,4,0.902840760111,1.02125558749,,"Paris, France",,Daft Punk,Alive 2007,0.79605373904,Around The World / Harder Better Faster Stronger,2007
810940,0.0,232.6722,3.216,0.0,0,-5.354,0,230.179,125.161,4,0.850789988555,0.838095532425,40.23447,"Freehold, NJ",-74.29504,Bruce Springsteen,The Rising,0.607908632984,Further On (Up The Road),2002
811343,0.0,185.59955,0.322,0.0,7,-10.562,1,173.813,125.497,1,0.831197177107,0.776167742324,,,,Weezer,Pork And Beans,0.439197455026,Love My Way,2008
811591,0.0,262.60853,0.0,0.0,11,-7.294,0,255.814,94.886,4,0.842673051097,0.872838920624,,"Atlanta, GA",,T.I.,Urban Legend,0.565997030761,Prayin For Help (Explicit Album Version),2004
811694,0.0,858.90567,0.391,0.0,5,-16.408,1,850.222,192.648,4,0.522860138254,0.365247218514,,,,Ustad Nusrat Fateh Ali Khan,Jhoole Laal Vol. 10,,Raatan Dee Meri Neend Urr Gayee,0
812052,0.0,192.9922,0.0,0.0,9,-4.945,0,192.992,76.057,4,0.859513992879,0.812307796139,,"Berkeley, CA",,Green Day,International Superhits!,,Brain Stew (Album Version),2001
812780,0.0,236.01587,0.287,0.0,2,-4.511,1,227.556,97.804,4,0.847451713218,0.779968004597,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,The State,0.235396042388,Cowboy Hat (Album Version),1999
812895,0.0,239.59465,5.538,0.0,11,-8.523,0,229.616,84.378,4,0.835271500301,0.7417239014,41.08419,"Akron, OH",-81.51406,The Black Keys,Brothers,0.815279974528,Unknown Brother,2010
813324,0.0,141.81832,0.197,0.0,0,-20.174,1,133.689,94.685,3,0.644733015933,0.714941299957,41.26069,"Omaha, NE",-95.93995,Mannheim Steamroller,Christmas,,Wassail_ Wassail,1984
814097,0.0,262.81751,0.09,0.0,2,-3.165,1,253.829,148.0,4,0.847451713218,0.779968004597,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,Dark Horse,0.795023308111,I'd Come For You (Album Version),2008
815017,0.0,385.85424,0.374,0.0,0,-20.088,1,380.267,150.122,4,0.691133728644,0.53105019318,,"New Orleans, LA",,Harry Connick_ Jr.,Lofty's Roach Soufflé,0.400039656955,One Last Pitch,1993
815043,0.0,247.06567,3.053,0.0,11,-4.869,0,236.251,123.319,4,0.929030287441,0.750426551019,54.31407,UK,-2.23001,Muse,Unintended,0.493123538284,Sober [Live],0
815329,0.0,151.17016,0.0,0.0,1,-2.523,1,142.182,154.769,4,0.859513992879,0.796139405898,,"Berkeley, CA",,Green Day,International Superhits!,,Walking Contradiction (Album Version),2001
815443,0.0,213.28934,0.0,0.0,10,-7.015,1,202.623,131.662,4,0.792579398133,0.689056102053,,"Glen Dale, WV",,Brad Paisley,Time Well Wasted,,You Need A Man Around Here,2005
815473,0.0,217.18159,0.0,0.0,8,-7.033,1,214.047,134.057,4,0.825482552139,0.792990130445,,British Columbia,,Michael Bublé,It's Time,0.439654659707,Save The Last Dance For Me (Album Version),2005
815697,0.0,104.51546,0.223,0.0,0,-28.464,1,93.269,120.009,4,0.902840760111,1.02125558749,,"Paris, France",,Daft Punk,Discovery,0.745592494276,Nightvision,2001
815837,0.0,267.88526,2.711,0.0,0,-8.476,1,254.305,168.793,4,0.934935267398,0.787005468689,40.71455,"New York, New York",-74.00712,Mariah Carey,Merry Christmas,0.501015498737,Jesus Oh What A Wonderful Child,1994
815900,0.0,256.86159,0.0,0.0,11,-7.68,1,256.862,110.042,4,0.887386080596,0.79114300239,34.05349,"Los Angeles, CA",-118.24532,Linkin Park,Road To Revolution: Live At Milton Keynes,0.608052416171,Shadow Of The Day [Live At Milton Keynes],2008
815984,0.0,277.36771,0.154,0.0,3,-6.726,1,267.006,136.909,3,0.737437395434,0.674344138853,,"Charlemagne, Quebec, Canada",,Céline Dion,These Are Special Times,0.499445834801,Don't Save It All For Christmas Day,1998
816049,0.0,202.47465,0.065,0.0,11,-12.349,1,197.846,78.138,5,0.70747876636,0.699277460562,,,,Adam Sandler,Shhh...Don't Tell,0.382935090075,Pibb Takes The Mexican ATV Tour (Album Version),0
816238,0.0,242.33751,0.132,0.0,5,-7.79,1,227.631,112.535,4,0.850789988555,0.838095532425,40.23447,"Freehold, NJ",-74.29504,Bruce Springsteen,Working On A Dream,0.584094133445,Kingdom Of Days,2009
816653,0.0,238.10567,0.074,0.0,9,-4.249,1,231.039,153.377,4,0.827357260054,0.794248176914,,"Madrid, Spain",,Enrique Iglesias,Quizás,0.457722822036,Suéltame Las Riendas,2002
817288,0.0,173.24363,0.0,0.0,1,-4.94,1,173.244,95.015,4,0.871010615313,0.804830427831,,"St. Joseph, MO",,Eminem,Rawkus Presents Soundbombing II,0.617501231075,Any Man,1999
817608,0.0,196.91057,0.0,0.0,10,-3.929,1,184.639,135.071,4,0.830884642148,0.776167742324,,,,Weezer,Make Believe,0.749781847956,The Other Way,2005
818292,0.0,304.69179,0.0,0.0,8,-7.826,1,300.542,92.921,4,0.934935267398,0.787005468689,40.71455,"New York, New York",-74.00712,Mariah Carey,Charmbracelet,0.513517028537,Irresistible (West Side Connection),2002
818478,0.0,125.20444,0.183,0.0,0,-5.109,1,120.842,136.794,4,0.8650215115,0.916053228284,,,,Coldplay,The Scientist,,1.36,2002
818540,0.0,130.89914,4.853,0.0,9,-11.298,1,120.291,129.094,4,0.826163133508,0.545958551676,33.24397,"Barnwell, SC",-81.36573,James Brown,The CD Of J.B. - Sex Machine & Other Soul Classics,,Papa's Got A Brand New Bag (Part 1),0
818765,0.0,211.17342,0.063,0.0,2,-7.377,1,204.812,98.054,4,0.644238764665,0.430493598893,,,,DJ Bobo,DJ Bobo Instrumentals Part 3,0.0,I Want You Back Instrumental,0
818905,0.0,203.83302,0.189,0.0,10,-3.122,0,203.833,109.012,4,0.825482552139,0.792990130445,,British Columbia,,Michael Bublé,It Had Better Be Tonight - The Remixes,0.501726081745,It Had Better Be Tonight [Meglio Stasera] [Star City Remix],0
819016,0.0,179.33016,0.322,0.0,3,-10.63,0,174.556,71.019,1,0.759908007179,0.673207274956,,Washington,,Ray Charles,Pure Genius: The Complete Atlantic Recordings 1952-1960,,I Believe To My Soul  (Remastered Version),0
819073,0.0,605.83138,0.0,0.0,9,-7.072,1,598.349,172.799,4,0.852136186667,0.780334119573,,"Los Angeles, CA",,Metallica,...And Justice For All,0.484469522684,...And Justice For All,1988
819080,0.0,251.81995,0.0,0.0,8,-8.171,1,251.82,75.299,4,0.843526543333,0.750311503248,,"Dublin, Ireland",,U2,Live From Paris,,Party Girl,1983
819352,0.0,152.60689,7.512,0.0,9,-9.073,0,152.607,168.265,4,0.852136186667,0.780334119573,,"Los Angeles, CA",,Metallica,S & M,0.772104987589,The Ecstasy Of Gold,1989
819354,0.0,396.042,4.737,0.0,0,-15.158,1,385.811,85.013,4,0.522860138254,0.365247218514,,,,Ustad Nusrat Fateh Ali Khan,Super Legends 2,,Yeh Sham,0
819367,0.0,243.01669,4.435,0.0,2,-10.026,0,235.95,164.684,4,0.929030287441,0.791500972758,54.31407,UK,-2.23001,Muse,Bliss,0.594463909878,Screenager [Live],0
819872,0.0,227.57832,0.461,0.0,0,-4.398,1,227.578,120.057,4,0.887386080596,0.79114300239,34.05349,"Los Angeles, CA",-118.24532,Linkin Park,Bleed It Out,0.642201799207,What I've Done [Distorted Remix],2007
820090,0.0,465.3971,0.0,0.0,1,-7.348,1,442.317,130.026,4,0.825482552139,0.792990130445,,British Columbia,,Michael Bublé,It Had Better Be Tonight - The Remixes,0.443919913471,It Had Better Be Tonight [Meglio Stasera] [Eddie Amador Club Mix],0
